meanZCR,stdZCR,meanSpecCentroid,stdSpecCentroid,meanSpecContrast,stdSpecContrast,meanSpecBandwidth,stdSpecBandwidth,meanSpecRollof,stdSpecRollof,meanMFCC_1,stdMFCC_1,meanMFCC_2,stdMFCC_2,meanMFCC_3,stdMFCC_3,meanMFCC_4,stdMFCC_4,meanMFCC_5,stdMFCC_5,meanMFCC_6,stdMFCC_6,meanMFCC_7,stdMFCC_7,meanMFCC_8,stdMFCC_8,meanMFCC_9,stdMFCC_9,meanMFCC_10,stdMFCC_10,meanMFCC_11,stdMFCC_11,meanMFCC_12,stdMFCC_12,meanMFCC_13,stdMFCC_13,genre
-0.5292721584638236,-0.9163807505266399,-0.5226645779737149,-0.7530460398843251,0.06384577410070591,0.36199457554053294,-0.5613519124537674,-0.5459939598799647,-0.5284227739911975,-0.5881263723469099,0.2667118325616411,-0.32921886985647864,-0.4916872508841369,-0.5991393078592647,-0.07342043893480021,-0.008925842026886954,-0.5241847508402733,-0.5160755225650328,-0.09916115099986728,-0.24808983292604747,-0.3081771530219637,-0.10023878627168492,0.36529758856157757,-0.2505523442456037,0.1808009860243935,-0.575483995410048,-0.2736160814398006,-0.4624729806955703,-0.06972441315482508,-0.7005584184518414,-0.01820747128527396,-0.8679558435655195,0.1401297018098368,-0.5396015321948683,-0.06037672359416984,-0.6111961930435849,blues
-0.7995635108333956,-0.7134912582237318,-0.6034371330082458,-0.3812692933361166,-0.16755955678308787,-0.041061476408513986,-0.34274083266164856,-0.3089659901778561,-0.5061419254281463,-0.03652627616424353,0.16802394926776487,-0.08342894900133091,0.1542828942252897,-0.6071009701742628,0.044984796892430956,-0.23811736741323775,0.17989994829187253,-0.1882627868268989,0.12222350482670724,0.08980720803182507,0.06902624432630483,-0.046694179084213694,0.28299535826688355,0.13864504639946484,0.4431423034910447,-0.09151220634106383,-0.06688303191766848,0.12904199320493492,0.03265734333649206,-0.6337653455828046,-0.2128072033704596,-0.7501686787977963,0.061922163806712116,-0.5358003760015901,-0.323829252900258,-0.5930841437642382,blues
-0.6233745757507863,-0.6932452416623928,-0.5414634986977427,-0.6133558240795962,0.1419059066477537,-0.05480102173902268,-0.3936637800098801,-0.7308126979884353,-0.47094482807080307,-0.5302587082202223,0.13599409086669922,-0.40271800817464265,-0.03076527888231753,-0.09288843256599266,0.6770593009467017,0.10484049973312226,-0.03230349625298563,-0.18756642351987463,0.1128238247871235,-0.44755282268097385,0.3951383436495117,-0.04418214047601032,0.01013354118418159,-0.28191925827268904,-0.21485619595990435,-0.20037296723457754,0.04294078343546759,-0.26696516153856087,-0.057148819063170625,-0.5252975087649664,-0.03126440408037036,-0.5396053560694379,0.5688219918530363,-0.2896304491476174,0.07606242746920816,-0.8260712803654925,blues
-0.7764113288024761,-0.7460054760635083,-0.6386059872385887,-0.6754813550760128,-0.03102896266556554,-0.025982699964003375,-0.27083034642503967,-0.6148234241700041,-0.5575897334346873,-0.41155807229805474,0.17843979649740183,-0.5352077361315997,0.2755494234778032,-0.2615494438059238,0.36823121862575325,-0.5564414903584654,0.13199498766031123,-0.7459832476636558,0.26184906079742853,-0.4220544411256949,0.10829432312134032,-0.5882397119179453,0.24237198598984488,-0.2605545009360064,-0.3817318908483178,-0.4816174764918564,0.27435041200381616,-0.08621410945620656,-0.10014100030581646,-0.627071041914352,-0.08920751629351192,-0.7966145934710152,0.09089966879500999,-0.6391899329710244,0.3319445901343092,-0.3850711661018522,blues
-0.8765050992888379,-0.9339154262951099,-0.8103228823744631,-0.9201885160412641,0.07488458616703086,-0.37105268506120814,-0.49193690562084047,-0.7311783705919068,-0.7824167821804315,-0.7390914737910699,0.2374066519196123,-0.6254475551205345,0.28670206131303316,-0.09597082432367299,0.1788688422373237,-0.6738801562024015,0.5329238142072711,-0.6045536011194393,-0.0021369538841348457,-0.4993037787581518,0.5014032896767748,-0.3294930637061446,0.0038347249643371634,-0.024349154366156256,0.005420881304889269,-0.7084438988017584,0.0016037043025728392,-0.6233364943864657,0.26700280817129524,-0.8184427944754668,-0.16599135553049216,-0.8420769291743475,0.5201713991764974,-0.5897931102981521,0.20934096437120658,-0.5052258881392202,blues
-0.6228102931779896,-0.5207692307418308,-0.5056513364296016,-0.5784668455192723,0.03200288523846506,-0.11049662334487853,-0.2693180784735363,-0.6628709060672577,-0.42634480379694284,-0.687771528971566,0.050424278192038985,-0.25891220369779366,0.031020626568144805,-0.2002187864198448,0.4370275828265422,-0.036295970490632934,0.1600798288156333,-0.2544704672931264,0.2855713671302441,-0.3398226076262203,0.2524602418673852,-0.47006401481300686,0.2927663326106357,-0.21206902872009104,-0.44607854786727885,-0.5073738969096847,0.34696762806178305,-0.23601172376007962,0.15186182737468948,-0.6215469535621353,0.133864566944225,-0.8628227323503421,0.2880362789710202,-0.5647477606427691,0.2702297145098421,-0.5717389271943863,blues
-0.7225389396466595,-0.800721294168618,-0.6087693495826446,-0.7607100070885378,-0.05784504165472182,-0.10371552321684141,-0.3307516261622492,-0.5596450701300707,-0.5350789219850908,-0.5053266260277383,0.2233208422593449,-0.43130894456570135,0.06349083968241591,0.05178804221041533,0.2261941385997387,-0.29712223468969134,0.1793524277457568,-0.6662666805030213,0.2617955369781149,-0.1744031485927775,0.004014582289984303,-0.5402460646772628,0.20366755242128692,-0.004847956651098606,-0.22538978865338433,-0.39112193716701915,0.5856351777153369,-0.3516933099124726,0.29218867485076633,-0.6130417673825348,0.19273046226322127,-0.7119757899826094,0.1567500262517064,-0.4204835355637423,0.36458448585252967,-0.48716267982691264,blues
-0.7574746695212726,-0.8069137253399277,-0.7076511696548127,-0.6017582603125033,0.15804992710897592,-0.14712251774965313,-0.5371033532573082,-0.6077800208486226,-0.6257865050112746,-0.442014949552501,0.24379881926312796,-0.18989496534478034,0.1065553453440038,-0.18571969556048096,0.7013041528520138,-0.17237016807340377,0.4421879352511378,-0.30403156938946496,0.04542509489588725,-0.0831238020883307,0.328429930328898,-0.014710666006396256,0.11431506900308183,-0.18607907817319647,-0.08113072965833895,-0.19732222541761635,0.025850131276111687,-0.08702731706801159,0.33285392716368867,-0.6598874290291081,-0.2869173782150357,-0.616611016711607,0.43235328033766507,-0.4876166334749541,0.11265485926207813,-0.5337706678163912,blues
-0.6179641016704424,-0.46797599371276544,-0.4592964762808097,-0.5385777133086525,0.15025627208423664,0.07830714856299825,-0.13140737688936244,-0.5503914107218814,-0.32659201389997894,-0.3781474533926834,-0.045466353105486745,-0.21423000216172294,0.21706959081140448,-0.19530261983462216,0.47439166154655565,-0.40894358983003964,0.20351875497921768,-0.7632156046102807,0.4417243430607125,-0.39100130518243037,0.1191595160328815,-0.765924228075881,0.3322548687176579,-0.13196775749214917,-0.3388946554032777,-0.27966063651360673,0.5611640289210805,-0.40170929380737475,0.02631183003422416,-0.7590281271758443,0.009749071733382186,-0.8506248974703801,0.024062493473293867,-0.38075403648764383,0.268924223896368,-0.4424121586822918,blues
-0.7970408358020695,-0.6558815484335528,-0.7914161539318427,-0.6280941457473738,0.06102373612278145,-0.2926921163544365,-0.5731881204423765,-0.7811641236018897,-0.7883319386510121,-0.5336160849124226,0.3013059503718565,-0.4159071393254552,0.21380530532601283,-0.11956167131042816,0.4954873697148966,-0.4055152109997505,0.47801845228574386,-0.5369798402200004,0.13973473685800192,-0.7062542324632909,0.21271470866036696,-0.21768492296982456,-0.10821098598743842,0.3961279048573876,-0.20240803260379503,-0.4220955731123939,0.14014599591443322,-0.49584193086517536,0.0010240567241729392,-0.6002909533262667,-0.14386964707812,-0.8003876502578184,0.26681536582188403,-0.492445975976309,0.25670598031514874,-0.2412305824933627,blues
-0.7147219663588007,-0.8274098157805665,-0.5770820630494219,-0.7830720798597395,-0.19544380896573,-0.010935871428969568,-0.25490114813927733,-0.6219172077499389,-0.4683130305914518,-0.5443722333721839,0.19393663411108286,-0.6379048681626397,0.12458287341545715,-0.21283527273909186,0.2683743522204418,-0.7291683686008842,0.08890448190682729,-0.655496903307878,0.18481257418718144,-0.5662397769326873,-0.11861153928565937,-0.2903737036990177,0.24776943511783467,-0.41661731434652727,-0.4142580077112683,-0.6891443942991622,0.2652330146332106,-0.24744326531657101,0.03428214695663742,-0.6674794462822506,0.15579466840791245,-0.6190186703548286,0.11427756405089778,-0.48482282787698827,0.3644114594125394,-0.4849800582046109,blues
-0.749043624021841,-0.597599133125934,-0.7309190791968574,-0.5307112681169921,0.19663264233173017,-0.10405207506992409,-0.49719233332958224,-0.6835039766739955,-0.7284266067059733,-0.3824771083333568,0.22274287444234364,-0.1252761525295507,0.2512037369679773,0.1018191276332312,0.4576896494212426,-0.45550044970113546,0.32158745691992263,-0.30504478272743585,0.32371653091197017,-0.34984415109708245,0.37982015884078874,-0.2661060601426577,0.08421129421344067,0.0054421151694692416,-0.2968508913644369,-0.31460187388945005,0.3951325507630248,-0.2233258162548588,0.3369815336146422,-0.662963593096332,-0.0637511061277547,-0.7923681739725545,0.25609728081447636,-0.5059514782025817,0.2707296200715065,-0.49513460503782936,blues
-0.956351083339557,-0.8900031602775417,-0.9174197019050992,-0.7780684443871841,-0.11342721906495878,-0.286842364126493,-0.6023265362204971,-0.6877013185256406,-0.9285454208640217,-0.5719189481987001,0.43277468931224927,-0.4032762484402632,0.3910750819510966,0.010252271466839158,0.2898733282348589,-0.49635575831564505,0.4259436007674447,-0.5787716866750617,0.3999624389638746,-0.3399253608628794,0.4326166830940208,-0.6578315157383023,0.19643199051532578,-0.25458925647657615,-0.03797658533345638,-0.4054404961031246,0.4736472272881789,-0.5953217196647024,0.32935512003264655,-0.8354107391664598,-0.05960534340761696,-0.8028371797561866,0.27757621981763736,-0.7307781630511699,0.2833968973550018,-0.5989094067769752,blues
-0.8390632909291575,-0.9324642654251036,-0.8011935759930211,-0.8547964732379834,0.03404030254497936,-0.33417103464456344,-0.5753216915640131,-0.7348325669674891,-0.7118309517269574,-0.6584891743780832,0.41029348217087014,-0.6640967965296924,0.09515910809984139,-0.16776026944682454,0.7015731862980136,-0.5028655467564385,0.21319330840824985,-0.8314072583340826,0.17807723267274855,-0.46306138954676346,0.30100058246583317,-0.6495853342928436,-0.08758352093971603,-0.23265770876942415,-0.03491861626354564,-0.5148164096129347,-0.4389247747529552,-0.3856782995816521,-0.05330598906341946,-0.6204442875222923,-0.5573180268691945,-0.7564058269392521,-0.4812561926254981,-0.39072344606309506,0.08661453935440216,-0.7589508852348908,blues
-0.6249678441916238,-0.7077528310931026,-0.6348975170052462,-0.7020955242112501,0.34674126508947456,-0.27050033071089485,-0.6296015659090595,-0.8278607558241098,-0.5801644234638799,-0.6239301823040904,0.31094780174121395,-0.5788208567510953,-0.3398933864916997,0.05223277561640094,0.6859373951472755,-0.5279375478951065,0.20409541934141703,-0.270942813257367,0.05694050008067014,-0.07669746540032985,0.31555933605637976,-0.09128159186411056,0.10871546712944655,0.4380269147012552,0.08279188061272791,-0.19700464714077204,-0.276445687278583,-0.3696812118720858,0.5401958121995294,-0.7023740898795617,-0.30924480909360996,-0.7253585057509174,0.17835416485027686,-0.5398397590463089,-0.07707018422375478,-0.4460562012193837,blues
-0.7330777465209489,-0.670162681595396,-0.7288962026156027,-0.6726971343437094,0.05869901725410687,-0.20182202563105278,-0.5957827716935513,-0.8061972879658948,-0.6778092202341789,-0.5743533855496232,0.31042814740480495,-0.5500377263593338,-0.07270953361763266,0.5208626878433695,0.8915075896887071,-0.1061881669199658,0.4083183302907019,-0.5250410640155457,0.13056971694699304,-0.22913354627866633,0.22272462136211282,-0.3494172281586556,0.15362408229892704,-0.2886103571463654,0.20502563785620506,-0.7674655813515394,-0.008993577147873522,0.27432627352703265,-0.007394183379907993,-0.5358704990422003,-0.21251811668992993,-0.7827323247316007,0.053343507683967284,-0.43295328553276247,0.25258876575665834,-0.5956921864587139,blues
-0.8401254698897159,-0.7425318480533505,-0.7369731128227215,-0.6690490263169839,-0.123859564075679,-0.3827368222502272,-0.4344270010550515,-0.5227622341358579,-0.6321615872549459,-0.40449034418455243,0.12840443550211766,-0.22985671220452253,0.1824579589184085,0.3213757537130739,0.6578368076122675,-0.5775769333413349,0.3792933165190293,-0.6846503839108063,0.31939788042287387,-0.3694118615473354,0.4924932729682535,-0.5540480017443506,0.30501561629991336,-0.2279280305932494,0.43801654707125787,-0.533564632088634,0.05085432542342505,-0.3610644170469939,0.23116830268031655,-0.7566154332757837,-0.5231174790085911,-0.8413323551491348,0.2751335103065447,-0.6623048794407809,0.10312441921898974,-0.7583316967764939,blues
-0.7398159443019907,-0.8736982905344558,-0.6712640067426705,-0.7303744241128052,0.31544163243471646,-0.41656090128886714,-0.5265260647592458,-0.7941728946183044,-0.5483912179728772,-0.6695711019252867,0.3188874491267819,-0.41985952300059337,-0.060289806551521274,-0.3938715818301526,0.8918232541123755,-0.2799301973145041,-0.08316242741200067,-0.4112779060170958,0.06133300698284938,-0.5623248491587018,0.12701256953990234,-0.36448236414991886,0.021874321141719798,-0.4987894787489955,0.025229845863315947,-0.6593974783273552,-0.6398449401349209,-0.21863316405158995,-0.12352925636655282,-0.587494512708366,-0.20289700806706018,-0.8207081317837643,0.30175513628304707,-0.5185943457888098,0.08419618860575656,-0.5601746267432821,blues
-0.5978822806973869,-0.7315575014302436,-0.680307137056981,-0.8069585031420714,0.33123806372303344,-0.19206470649211638,-0.7219263677158927,-0.8000154625483984,-0.6846825553986982,-0.8462486385629628,0.40022079056685267,-0.6316410783509793,-0.3612622203357807,-0.09646866840284885,0.14420825281511385,-0.5417827403712173,0.3845261856914271,-0.640429149075171,0.05570188719016478,-0.4584809170470949,0.29031045444413106,-0.02832274197897311,0.15098503878288616,-0.09334165208827438,-0.06670805646227956,-0.48209162045704357,-0.3797998411322881,-0.001644568908350852,0.22477292211919717,-0.709169868041322,-0.280143740713947,-0.6835544429434617,0.21306671161114743,-0.5697764417815269,-0.27512599956824874,-0.5718442471683519,blues
-0.6800683777705858,-0.2869691128736981,-0.3990076818019671,-0.10639809797999233,0.8535414642504882,0.46565964396320525,0.006967697638199377,-0.4380881233777043,-0.22278932205663482,0.2630594104242656,-0.07406649937595189,-0.1401763812549035,0.3844481917731881,-0.4928628129995598,-0.08237329768524004,-0.451282550097159,0.08389827386476065,-0.5269976514870429,0.36217272398324074,-0.22179565580154503,-0.627774628521513,0.982222773658493,0.33015128874216076,-0.22137878107535758,-0.4640495030766658,-0.2784411492934422,-0.06598387744577014,-0.06785084008370901,-0.8979239664555649,-0.41434346160611923,-0.5640258928548108,-0.6413135352015154,0.07401042578440059,-0.4451341410677343,0.041876173441961165,-0.1670692326548091,blues
-0.8900644775822151,-0.9377422699038919,-0.7404496286562675,-0.5170601355597783,0.9687352538042551,0.20231173101115463,-0.38747122996527406,-0.19874858729557732,-0.658377356321105,0.10274858866727343,0.23095179089959506,-0.5037882709236243,0.2885692302554149,-0.7783207244432764,0.04023467315445528,-0.5268493531004129,-0.007502302379743052,-0.4445370727596828,0.167883784147148,-0.3405864498171045,-0.591020640667726,0.5636916272291441,0.46333239320908165,0.3409964991182681,-0.4638466766141104,1.0,-0.37089468852396795,-0.27754897911689924,-0.5600844822797412,-0.7811942582156289,-0.48174757371183863,-0.7622521899677961,-0.36181060207259996,-0.35749558708431595,-0.4621399603516174,-0.3011597604640601,blues
-0.7608271718655348,-0.6100457443766918,-0.4496481933561576,-0.3243903350818752,0.9419471876977652,0.31634885588883344,0.0018827383538220221,-0.4618596812351712,-0.22025973030463697,0.0814070559105935,-0.08438989349891368,-0.3905287245415249,0.3541056901705354,-0.6771751609876933,0.08679393724664664,-0.3397027376502658,0.014266902025502917,-0.30917838509578,0.3898915968881562,-0.514268231313271,-0.8056446131203925,0.6099900435661691,0.3337342268006911,0.42028136541849226,-0.6646144140323185,-0.27651181706377503,-0.489774335918974,-0.12102916341501135,-1.0,-0.5918327255092697,-0.7040472469437989,-0.7738776883954641,-0.20264379089275786,-0.5156042042236637,-0.12161582777545742,-0.36974959588042844,blues
-0.867493174670351,-0.6589975803045243,-0.6886432161576955,-0.38027398099634635,0.8423528064691808,0.3407432271335751,-0.2929323734942417,-0.3891164376255304,-0.6803388119861767,-0.02495384156099667,0.11434598686464215,-0.38168861905422424,0.3868319042093058,-0.4605602463079177,-0.20330336991551662,0.04972455871009829,-0.1373057330889719,0.10372387766577384,0.3746181171281435,-0.05307170792644578,0.02726239826787094,-0.14155794720625026,0.43861992733444216,0.3004224970922449,-0.28624920409602517,0.47438252337020703,-0.19842177048666293,-0.01733306590253436,-0.3281151972611275,-0.6165583666231568,-0.22852138451809761,-0.6801623219509486,-0.15752582250360647,-0.2426050201423584,-0.06366934682381724,-0.46425761447282377,blues
-0.8003933381463317,-0.611801860312903,-0.6193144854311834,-0.18669806480151363,0.9636996822948407,0.2366001709413832,-0.214434062008644,-0.25402929543108366,-0.5357815863606457,0.3130013824050575,0.047185670832650795,-0.2741941416141781,0.6070361856876335,-0.5816702077340736,0.11062471289150955,-0.4514464014885188,-0.010263586472376823,-0.3327526718277184,0.4121776770737614,-0.4029339169343096,-0.2673102801519027,0.36392924168828356,0.35577372053846407,0.14349593876440903,-0.462096900856366,-0.39488882017089955,-0.38243322152226655,0.031929165784035485,-0.7271153709663293,-0.4057386910073506,-0.698716577804361,-0.673805422802196,-0.5891645078641767,-0.3605000006666339,-0.3023370526984172,-0.5210462279374704,blues
-0.8087579974607284,-0.8123241809002082,-0.50929608276837,-0.3889218673288686,0.8101190944448367,0.3123561147637359,-0.07281591293283962,-0.43216022729035475,-0.34099024574089576,0.1219828212828662,-0.023608974408026007,-0.29629237868349134,0.30690853774834453,-0.46336873411455193,-0.051510971051883125,-0.2795768717284297,-0.013500014360688303,-0.21054796093624462,0.5103285017984357,-0.36813630884361626,-0.3230733342361688,0.5402568330952271,0.4525390341425152,-0.18683807467817393,-0.5684138018064226,-0.3017237917715385,0.1335126392596061,0.45070912892979687,-0.4886025942816209,-0.5490020543657573,-0.7060570531275026,-0.7987418248980465,-0.47145757564513957,-0.2623215648074846,-0.23974650943926304,-0.45327206999496694,blues
-0.7631340917954974,-0.7825010462034203,-0.44483989558470316,-0.327919327484104,0.9460757824146229,0.2547319867905202,-0.04024220707482673,-0.29693461328881654,-0.2785169948961016,0.28992309197491717,0.05758492156624695,-0.2937392412348153,0.33369452347080714,-0.6143371922405306,-0.12048168690340744,-0.5109989592411659,-0.22440478253945378,-0.4419074112885314,0.43813718705185745,-0.20684440439628649,-0.7841761265743346,0.01535186298154989,0.43985239604658344,-0.08291499913350919,-0.6412059211385432,-0.311308939300039,-0.2367200682385891,0.14808958202837164,-0.6173953878533259,-0.5515535962454805,-0.3184290742118452,-0.6829458100996175,-0.5071506400447724,-0.2530205902380298,-0.3528175353460712,-0.5634091919373255,blues
-0.8656011683968565,-0.8153123392752465,-0.6816226701422109,-0.4295129023498554,0.9410334479248887,0.35586434647985077,-0.26868673031836865,-0.41454517773413646,-0.6452822475039445,-0.04741122918539897,0.06741105652388857,-0.27766220414578724,0.402556561645644,-0.7535618484886806,0.045838161803203215,-0.33533450604136306,0.06799973349818576,-0.5074873273789946,0.38705891630763634,-0.3989376173880116,-0.27853166207865754,0.36482851593275245,0.3190289360956316,-0.3010771183296461,-0.5533752183021576,-0.25565607173869376,-0.5962406704648998,-0.11927981875639926,-0.7658888822251186,-0.46426865266996564,-0.6580483123213268,-0.6597237506389515,-0.3493022518809584,-0.2896428352012135,-0.25160662332362094,-0.22111607742354922,blues
-0.7783697212610056,-0.7268962564334005,-0.7063981825348269,-0.3815284156203538,0.5751650056054611,-0.004787526274024678,-0.44553799595367205,-0.3356906085611021,-0.6614690795735467,0.09534728934310666,-0.06717381483083151,-0.2767903946032181,0.36790606306031554,0.008627553120554632,-0.0512283201009755,-0.5005470909339764,0.2137614081314142,-0.15983195271026096,0.24340111379426765,0.17195426320770513,0.16522011405795106,0.1887795017205327,0.29666573814837527,0.48146555668936686,0.13938769756421823,-9.393703328752778e-06,-0.37666940380285097,-0.23819188234467314,-0.2087624566933331,-0.612071064558442,-0.5276397452916035,-0.6726615130453276,0.029627824883462273,-0.40465777628892363,-0.32603753937999214,-0.061883601909649144,blues
